Username,Date,Sentiment Score,Day of Week,Hour,Month,Year,MonthYear
garykim,2022-12-22,0.11847818,3,12,12,2022,12/2022
rajeshkan,2022-12-22,-0.2174182,3,12,12,2022,12/2022
androiddream_ai,2022-12-22,0.44685292,3,11,12,2022,12/2022
artlabsai,2022-12-22,0.81237316,3,11,12,2022,12/2022
bveenman,2022-12-22,0.93934643,3,11,12,2022,12/2022
giano,2022-12-22,0.001401782,3,10,12,2022,12/2022
FelixJaehoKim,2022-12-22,0.48666275,3,10,12,2022,12/2022
WynLynTan,2022-12-22,0.9510634,3,10,12,2022,12/2022
androiddream_ai,2022-12-22,0.9658375,3,10,12,2022,12/2022
dima7,2022-12-22,0.79710937,3,10,12,2022,12/2022
GenerativeBi,2022-12-22,0.24767685,3,10,12,2022,12/2022
openfabricai,2022-12-22,0.887777,3,9,12,2022,12/2022
VitallyAI,2022-12-22,0.4590888,3,9,12,2022,12/2022
androiddream_ai,2022-12-22,0.1859783,3,9,12,2022,12/2022
giano,2022-12-22,-0.45557135,3,9,12,2022,12/2022
Mlearning_ai,2022-12-22,0.6457056,3,9,12,2022,12/2022
FrRonconi,2022-12-22,0.687767,3,9,12,2022,12/2022
androiddream_ai,2022-12-22,0.5543783,3,8,12,2022,12/2022
vipulgnu,2022-12-22,0.7824235,3,8,12,2022,12/2022
VeilleCyber3,2022-12-22,0.54638314,3,7,12,2022,12/2022
diffusionbot,2022-12-22,0.92143726,3,7,12,2022,12/2022
androiddream_ai,2022-12-22,0.0076862574,3,7,12,2022,12/2022
androiddream_ai,2022-12-22,0.55902636,3,6,12,2022,12/2022
androiddream_ai,2022-12-22,0.708114,3,5,12,2022,12/2022
androiddream_ai,2022-12-22,0.66102016,3,4,12,2022,12/2022
JigarHalani3,2022-12-22,0.9058473,3,4,12,2022,12/2022
rbukralia,2022-12-22,-0.6819829,3,3,12,2022,12/2022
rbukralia,2022-12-22,0.7349926,3,3,12,2022,12/2022
Arth0lo,2022-12-22,0.6899773,3,3,12,2022,12/2022
androiddream_ai,2022-12-22,0.25522816,3,3,12,2022,12/2022
kristeraxel,2022-12-22,0.94152784,3,3,12,2022,12/2022
kristeraxel,2022-12-22,0.9524448,3,3,12,2022,12/2022
SpirosMargaris,2022-12-22,-0.48500615,3,2,12,2022,12/2022
diffusionbot,2022-12-22,0.91933656,3,2,12,2022,12/2022
SpirosMargaris,2022-12-22,-0.027252376,3,2,12,2022,12/2022
androiddream_ai,2022-12-22,0.8896407,3,2,12,2022,12/2022
JackBrzezinski,2022-12-22,0.8089739,3,2,12,2022,12/2022
PhilippeJB_PJB,2022-12-22,0.67011285,3,2,12,2022,12/2022
granvilleDSC,2022-12-22,-0.57897854,3,2,12,2022,12/2022
entrup,2022-12-22,0.97663045,3,1,12,2022,12/2022
androiddream_ai,2022-12-22,0.65556824,3,1,12,2022,12/2022
mckjoe,2022-12-22,0.8772479,3,1,12,2022,12/2022
AIHammer,2022-12-22,0.90220046,3,0,12,2022,12/2022
diffusionbot,2022-12-21,0.8711227,2,23,12,2022,12/2022
diffusionbot,2022-12-21,0.8558147,2,22,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.62718344,2,22,12,2022,12/2022
code_fellowship,2022-12-21,0.028444052,2,22,12,2022,12/2022
MatthewFFerraro,2022-12-21,0.41976273,2,22,12,2022,12/2022
Gross_sculptor,2022-12-21,0.87736976,2,22,12,2022,12/2022
diffusionbot,2022-12-21,0.84084857,2,21,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.12638545,2,21,12,2022,12/2022
VOICEandAI,2022-12-21,0.79947054,2,21,12,2022,12/2022
diffusionbot,2022-12-21,0.8445473,2,21,12,2022,12/2022
SpencerKollas,2022-12-21,0.9415469,2,21,12,2022,12/2022
5h15h,2022-12-21,-0.768859,2,21,12,2022,12/2022
TechFeedClub,2022-12-21,0.19561529,2,21,12,2022,12/2022
diffusionbot,2022-12-21,0.8518027,2,21,12,2022,12/2022
jamesfgibbons,2022-12-21,0.83584833,2,21,12,2022,12/2022
diffusionbot,2022-12-21,0.86408913,2,21,12,2022,12/2022
diffusionbot,2022-12-21,0.8130988,2,21,12,2022,12/2022
dorbendov,2022-12-21,-0.020820022,2,21,12,2022,12/2022
daniel_kraft,2022-12-21,-0.52370596,2,21,12,2022,12/2022
MatthewFFerraro,2022-12-21,0.04376805,2,21,12,2022,12/2022
RobMakesMeta,2022-12-21,0.5714003,2,21,12,2022,12/2022
TechFeedClub,2022-12-21,-0.2877099,2,20,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.64565635,2,20,12,2022,12/2022
ThomasSorheim,2022-12-21,-0.18238348,2,20,12,2022,12/2022
UniMatrixZ0,2022-12-21,0.674649,2,20,12,2022,12/2022
Artful_Roger,2022-12-21,0.25710607,2,20,12,2022,12/2022
eyeidea,2022-12-21,-0.5284234,2,20,12,2022,12/2022
ChadJWAnderson,2022-12-21,-0.5284234,2,20,12,2022,12/2022
diffusionbot,2022-12-21,0.8758402,2,19,12,2022,12/2022
RunnymedeCap,2022-12-21,0.7428067,2,19,12,2022,12/2022
Goosechase,2022-12-21,0.023579359,2,19,12,2022,12/2022
MatthewFFerraro,2022-12-21,0.068601966,2,19,12,2022,12/2022
diffusionbot,2022-12-21,0.84748435,2,19,12,2022,12/2022
TechFeedClub,2022-12-21,0.32571483,2,19,12,2022,12/2022
PeterBordes,2022-12-21,0.12974715,2,19,12,2022,12/2022
dpinto64,2022-12-21,0.8596977,2,19,12,2022,12/2022
entrup,2022-12-21,0.95079327,2,18,12,2022,12/2022
Web3Fintech,2022-12-21,0.5330026,2,18,12,2022,12/2022
ePotentia,2022-12-21,0.768342,2,18,12,2022,12/2022
designative,2022-12-21,0.6655549,2,18,12,2022,12/2022
tdav,2022-12-21,0.7326493,2,18,12,2022,12/2022
workofai,2022-12-21,-0.66604006,2,18,12,2022,12/2022
Merkle,2022-12-21,0.938131,2,18,12,2022,12/2022
dpinto64,2022-12-21,0.16898012,2,17,12,2022,12/2022
inspiredmoneyfm,2022-12-21,0.4830922,2,17,12,2022,12/2022
BaldEmc2,2022-12-21,0.9253316,2,17,12,2022,12/2022
entrup,2022-12-21,0.5835271,2,17,12,2022,12/2022
letsenhance_io,2022-12-21,0.8427285,2,17,12,2022,12/2022
everyanyone_,2022-12-21,0.94602287,2,17,12,2022,12/2022
diffusionbot,2022-12-21,0.83194864,2,17,12,2022,12/2022
rschu,2022-12-21,0.81184137,2,17,12,2022,12/2022
karat,2022-12-21,0.7740303,2,17,12,2022,12/2022
ClintBoulton,2022-12-21,0.3604684,2,17,12,2022,12/2022
erhanBLC,2022-12-21,0.7837838,2,17,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.81659794,2,17,12,2022,12/2022
GOGPodcast,2022-12-21,0.5087888,2,17,12,2022,12/2022
Michael1980,2022-12-21,0.7311213,2,17,12,2022,12/2022
dpinto64,2022-12-21,0.91566944,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.838737,2,16,12,2022,12/2022
ePotentia,2022-12-21,0.5582242,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.8521358,2,16,12,2022,12/2022
phillipneedham,2022-12-21,0.5770893,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.82621956,2,16,12,2022,12/2022
HarperDenica,2022-12-21,0.8895587,2,16,12,2022,12/2022
madeleneanders,2022-12-21,0.68121684,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.8469492,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.8610227,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.8570955,2,16,12,2022,12/2022
VOICEandAI,2022-12-21,0.3154385,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.8251078,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.82921755,2,16,12,2022,12/2022
diffusionbot,2022-12-21,0.857213,2,16,12,2022,12/2022
AnaMaiaHall,2022-12-21,0.87843037,2,16,12,2022,12/2022
AnaMaiaHall,2022-12-21,0.14207816,2,16,12,2022,12/2022
AnaMaiaHall,2022-12-21,0.8988551,2,16,12,2022,12/2022
CACMmag,2022-12-21,0.7719414,2,15,12,2022,12/2022
davidbeisel,2022-12-21,0.91593146,2,15,12,2022,12/2022
Akneeketh,2022-12-21,0.9243418,2,15,12,2022,12/2022
AndreaZurini,2022-12-21,0.5299201,2,15,12,2022,12/2022
AndreaZurini,2022-12-21,0.8647654,2,15,12,2022,12/2022
RobMakesMeta,2022-12-21,0.81330657,2,15,12,2022,12/2022
YOMI_WEB3,2022-12-21,0.3066771,2,15,12,2022,12/2022
PedroMrioCruze1,2022-12-21,0.13970637,2,15,12,2022,12/2022
PedroMrioCruze1,2022-12-21,0.9129306,2,15,12,2022,12/2022
faction,2022-12-21,0.95102787,2,15,12,2022,12/2022
MMakki98,2022-12-21,0.76547337,2,14,12,2022,12/2022
whoisgallifrey,2022-12-21,-0.48693377,2,14,12,2022,12/2022
diffusionbot,2022-12-21,0.8773397,2,14,12,2022,12/2022
diffusionbot,2022-12-21,0.87306523,2,14,12,2022,12/2022
Akneeketh,2022-12-21,0.86908484,2,14,12,2022,12/2022
NVIDIAEU,2022-12-21,0.81406724,2,14,12,2022,12/2022
virtual_amir,2022-12-21,0.6718786,2,14,12,2022,12/2022
giano,2022-12-21,0.5523205,2,13,12,2022,12/2022
mckjoe,2022-12-21,0.15453017,2,13,12,2022,12/2022
khosravi_bardia,2022-12-21,0.608783,2,13,12,2022,12/2022
kevin_losch,2022-12-21,0.83426976,2,13,12,2022,12/2022
Persado,2022-12-21,0.60944664,2,13,12,2022,12/2022
VKassardjian,2022-12-21,0.7005346,2,12,12,2022,12/2022
A6Singularity,2022-12-21,0.48738194,2,12,12,2022,12/2022
giano,2022-12-21,0.83315563,2,12,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.40020168,2,12,12,2022,12/2022
MktgAi,2022-12-21,0.92850256,2,11,12,2022,12/2022
Precedence_R,2022-12-21,0.5610666,2,11,12,2022,12/2022
AnalyticsDrift,2022-12-21,0.7057595,2,11,12,2022,12/2022
EntreeCap,2022-12-21,0.96677387,2,11,12,2022,12/2022
mattski2000,2022-12-21,0.6628009,2,11,12,2022,12/2022
_AnythingWorld,2022-12-21,0.6441473,2,11,12,2022,12/2022
GoHubVentures,2022-12-21,0.9227568,2,11,12,2022,12/2022
tdkardum,2022-12-21,-0.44736677,2,10,12,2022,12/2022
tech2eets,2022-12-21,0.9161061,2,10,12,2022,12/2022
GFItaliano,2022-12-21,0.3566314,2,10,12,2022,12/2022
esselinj,2022-12-21,0.6446855,2,10,12,2022,12/2022
hallqvist_simon,2022-12-21,0.29999423,2,10,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.8209475,2,9,12,2022,12/2022
Mlearning_ai,2022-12-21,0.65587306,2,9,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.8700534,2,8,12,2022,12/2022
PhilippeJB_PJB,2022-12-21,0.600948,2,8,12,2022,12/2022
Inoelee,2022-12-21,0.8008821,2,7,12,2022,12/2022
per_arneng,2022-12-21,0.87966895,2,7,12,2022,12/2022
ofirski_,2022-12-21,0.69955134,2,6,12,2022,12/2022
jordilinares,2022-12-21,0.5740068,2,5,12,2022,12/2022
SpirosMargaris,2022-12-21,0.6148839,2,5,12,2022,12/2022
ideapegs,2022-12-21,0.5698005,2,5,12,2022,12/2022
agiledigital,2022-12-21,0.60384095,2,4,12,2022,12/2022
dgreschler,2022-12-21,0.52782834,2,3,12,2022,12/2022
goaloop,2022-12-21,0.063326836,2,2,12,2022,12/2022
RussSacks,2022-12-21,0.9724915,2,2,12,2022,12/2022
diffusionbot,2022-12-21,0.87901103,2,1,12,2022,12/2022
NitaFarahany,2022-12-21,0.7288549,2,0,12,2022,12/2022
diffusionbot,2022-12-21,0.87962615,2,0,12,2022,12/2022
diffusionbot,2022-12-20,0.84149456,1,23,12,2022,12/2022
MasamichiTak,2022-12-20,0.62511456,1,23,12,2022,12/2022
per_arneng,2022-12-20,0.49455082,1,22,12,2022,12/2022
_Reply_US,2022-12-20,0.9029666,1,22,12,2022,12/2022
JuliaKravchukJK,2022-12-20,0.6326238,1,22,12,2022,12/2022
PhilippeJB_PJB,2022-12-20,0.93402076,1,22,12,2022,12/2022
Gross_sculptor,2022-12-20,0.87736976,1,22,12,2022,12/2022
code_fellowship,2022-12-20,0.7797848,1,22,12,2022,12/2022
andclaxton,2022-12-20,0.9456024,1,22,12,2022,12/2022
diffusionbot,2022-12-20,0.8693752,1,22,12,2022,12/2022
diffusionbot,2022-12-20,0.8872962,1,22,12,2022,12/2022
RunDe_W,2022-12-20,0.30328906,1,22,12,2022,12/2022
diffusionbot,2022-12-20,0.8990915,1,21,12,2022,12/2022
HeyGen_Official,2022-12-20,0.68951905,1,21,12,2022,12/2022
concert_next,2022-12-20,0.031793,1,21,12,2022,12/2022
UniMatrixZ0,2022-12-20,0.84828424,1,21,12,2022,12/2022
GoModev,2022-12-20,0.5009999,1,21,12,2022,12/2022
AkvelonInc,2022-12-20,0.71069956,1,21,12,2022,12/2022
diffusionbot,2022-12-20,0.8580843,1,21,12,2022,12/2022
laurenahaines,2022-12-20,-0.17080235,1,21,12,2022,12/2022
HeyGen_Official,2022-12-20,0.99709713,1,21,12,2022,12/2022
ajinkyarl,2022-12-20,0.20866,1,20,12,2022,12/2022
sebasacv,2022-12-20,0.8224684,1,20,12,2022,12/2022
UniMatrixZ0,2022-12-20,0.7138884,1,20,12,2022,12/2022
UniMatrixZ0,2022-12-20,0.62818563,1,20,12,2022,12/2022
bjeaglefeather,2022-12-20,-0.46323538,1,20,12,2022,12/2022
hsurkemper,2022-12-20,0.7665577,1,20,12,2022,12/2022
mckjoe,2022-12-20,0.9164057,1,20,12,2022,12/2022
NewAtlantisDAO,2022-12-20,0.9257859,1,19,12,2022,12/2022
diffusionbot,2022-12-20,0.87130976,1,19,12,2022,12/2022
diffusionbot,2022-12-20,0.85163414,1,19,12,2022,12/2022
VOICEandAI,2022-12-20,0.52780473,1,19,12,2022,12/2022
jennywxiao,2022-12-20,0.5418323,1,18,12,2022,12/2022
bhatnagardaksh1,2022-12-20,0.8580735,1,18,12,2022,12/2022
HenryAjder,2022-12-20,0.98850787,1,18,12,2022,12/2022
GreylockVC,2022-12-20,0.77497554,1,18,12,2022,12/2022
ofirski_,2022-12-20,0.89999545,1,18,12,2022,12/2022
UniMatrixZ0,2022-12-20,0.967389,1,18,12,2022,12/2022
Metaphysic_ai,2022-12-20,0.98656917,1,18,12,2022,12/2022
MatthewFFerraro,2022-12-20,0.6667161,1,17,12,2022,12/2022
Kattenkopjes,2022-12-20,0.7578285,1,17,12,2022,12/2022
ironclad_inc,2022-12-20,0.63605297,1,17,12,2022,12/2022
michaelsherrill,2022-12-20,-0.14517331,1,17,12,2022,12/2022
lehotlouis,2022-12-20,0.6855254,1,17,12,2022,12/2022
grantmduncan,2022-12-20,0.25095713,1,17,12,2022,12/2022
visitech_dao,2022-12-20,0.934994,1,17,12,2022,12/2022
Eric_HPC_AI,2022-12-20,0.91193974,1,16,12,2022,12/2022
michaelsherrill,2022-12-20,0.6025119,1,16,12,2022,12/2022
Smallbizlabs,2022-12-20,0.5458603,1,16,12,2022,12/2022
MktgAi,2022-12-20,0.8689015,1,16,12,2022,12/2022
SimplyBoardAI,2022-12-20,0.38749003,1,16,12,2022,12/2022
